id,video_name,large_vs_large,large_vs_small,int_vs_int,large_vs_female,small_vs_female,int_vs_female,female_vs_female,female_vs_male,large_courting,intermediate_courting,small_courting,number_focal,number_large_male,number_small_male,number_model_female,male_chased_juvenile,tank_id,pairwise_distance_large_males,pairwise_distance_small_males,pairwise_distance_females,pairewise_distance_juvs,total_fish,date,comments,small_vs_small,observer,treatment,total_courtship,total_aggression,aggression_towards_females_by_males,aggression_towards_males_by_males,good_video
INT2_08-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_29_2016_INT2_11min.mp4,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.666666666666666,3.6666666666666665,0.0,4.0,0.0,INT2,429.00666666666666,NaN,270.72333333333336,492.0966666666667,17.333333333333332,2016-08-29,0,0,RE,INT,1.0,1.6666666666666667,0.0,1.6666666666666667,TRUE
INT2_09-07-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_07_2016_INT2_11min.mp4,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.333333333333334,3.0,0.0,4.0,0.0,INT2,830.15,NaN,741.0500000000001,514.3866666666667,15.333333333333334,2016-09-07,0,0,SK,INT,2.0,0.3333333333333333,0.0,0.3333333333333333,TRUE
INT2_09-15-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_15_2016_INT2_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,12.0,3.0,0.0,3.6666666666666665,0.0,INT2,662.4466666666667,NaN,455.2966666666667,481.14666666666665,18.666666666666668,2016-09-15,0,0,RE,INT,1.6666666666666667,0.0,0.0,0.0,TRUE
INT2_09-22-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_22_2016_INT2_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,12.666666666666666,3.3333333333333335,0.0,3.3333333333333335,0.0,INT2,678.1,NaN,475.45,473.98,19.333333333333332,2016-09-22,Court was towards a juvenile,0,RE,INT,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,TRUE
INT2_09-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_29_2016_INT2_11min.mp4,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,14.333333333333334,4.0,0.0,4.0,0.0,INT2,469.08666666666664,NaN,359.32666666666665,585.4266666666667,22.333333333333332,2016-09-29,0,0,RE,INT,2.3333333333333335,1.3333333333333333,0.0,1.3333333333333333,TRUE
INT2_10-06-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_06_2016_INT2_11min.mp4,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,2.4,0.0,13.6,3.2,0.0,3.8,0.0,INT2,354.956,NaN,326.648,543.288,20.6,2016-10-06,0,0,RE,INT,2.4,1.2,0.0,1.0,FALSE
INT2_10-13-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_13_2016_INT2_11min.mp4,0.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,8.0,3.0,0.0,4.0,0.0,INT2,685.6966666666667,NaN,393.63,610.8199999999999,15.0,2016-10-13,0,0,SK,INT,0.0,1.3333333333333333,0.0,1.0,TRUE
INT2_10-20-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_20_2016_INT2_11min.mp4,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,12.666666666666666,3.6666666666666665,0.0,3.3333333333333335,0.0,INT2,439.85333333333335,NaN,512.49,631.2433333333333,19.666666666666668,2016-10-20,0,0,RE,INT,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,TRUE
INT2_10-27-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_27_2016_INT2_11min.mp4,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,9.666666666666666,3.0,0.0,2.6666666666666665,0.0,INT2,551.53,NaN,480.47,563.1233333333333,15.333333333333334,2016-10-27,0,0,RE,INT,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,TRUE
INT2_11-04-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_04_2016_INT2_11min.mp4,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,5.0,2.3333333333333335,0.0,4.0,0.0,INT2,735.92,NaN,480.38,650.5266666666666,11.333333333333334,2016-11-04,0,0,SK,INT,0.3333333333333333,1.6666666666666667,0.0,1.6666666666666667,TRUE
INT2_11-08-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_08_2016_INT2_11min.mp4,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,9.666666666666666,3.6666666666666665,0.0,2.6666666666666665,0.0,INT2,327.1333333333333,NaN,323.5433333333333,511.39,16.0,2016-11-08,one male aggessive to one other male three times. ignores other male that looks weaker,0,RE,INT,0.6666666666666666,1.6666666666666667,0.0,1.3333333333333333,TRUE
INT2_11-10-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_10_2016_INT2_11min.mp4,0.0,0.0,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,11.666666666666666,3.0,0.0,3.6666666666666665,0.0,INT2,492.58666666666664,NaN,388.73,438.29,18.333333333333332,2016-11-10,same male that courted was aggressive ,0,RE,INT,3.6666666666666665,2.3333333333333335,0.0,2.3333333333333335,TRUE
INT2_11-15-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_15_2016_INT2_11min.mp4,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.333333333333334,3.0,0.0,1.6666666666666667,0.0,INT2,386.06,NaN,124.08,359.91333333333336,15.0,2016-11-15,same male that was aggressive courted,0,RE,INT,1.0,1.6666666666666667,0.0,1.6666666666666667,TRUE
INT2_11-17-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_17_2016_INT2_11min.mp4,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,8.666666666666666,2.3333333333333335,0.0,3.6666666666666665,0.0,INT2,557.6666666666666,NaN,651.8666666666667,505.16333333333336,14.666666666666666,2016-11-17,male that courted was also aggressive,0,RE,INT,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,TRUE
INT3_10-28-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_28_2016_INT3_11min.mp4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,2.3333333333333335,0.0,3.0,0.0,INT3,657.5666666666667,NaN,497.7633333333333,NaN,5.666666666666667,2016-10-28,0,0,SK,INT,1.0,1.0,0.0,1.0,TRUE
INT3_11-10-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_10_2016_INT3_11min.mp4,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,2.0,2.3333333333333335,0.0,3.3333333333333335,0.0,INT3,358.565,NaN,532.1033333333334,243.08499999999998,7.666666666666667,2016-11-10,0,0,SK,INT,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,TRUE
LFF2_10-14-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_14_2016_LFF2_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,0.0,0.0,7.666666666666667,0.0,LFF2,NaN,NaN,374.6666666666667,551.1899999999999,17.0,2016-10-14,0,0,RE,FF,0.0,0.0,0.0,0.0,TRUE
LL1_03-20-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/03_20_2016_LL1_11min.mp4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,3.6666666666666665,1.0,LL1,1059.87,NaN,454.76318423180027,544.249841842948,13.0,2016-03-20,,NA,NA,LL,1.0,1.0,0.0,1.0,TRUE
LL1_03-27-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/03_27_2016_LL1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,3.3333333333333335,NaN,NaN,3.0,NaN,LL1,NaN,NaN,210.02491706895444,894.5738772456652,9.666666666666666,2016-03-27,NA,NA,NA,LL,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL1_04-03-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/04_03_2016_LL1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.0,0.0,0.0,5.0,2.0,0.0,3.6666666666666665,0.0,LL1,580.5,NaN,430.124237202802,704.7439598746835,10.666666666666666,2016-04-03,NA,NA,NA,LL,2.0,0.6666666666666666,0.0,0.3333333333333333,TRUE
LL1_04-10-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/04_10_2016_LL1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,5.666666666666667,1.6666666666666667,0.6666666666666666,3.6666666666666665,0.0,LL1,559.79,NaN,444.6466666666667,576.0533333333334,11.666666666666666,2016-04-10,,NA,NA,LL,2.6666666666666665,0.0,0.0,0.0,TRUE
LL1_06-07-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_07_2016_LL1_11min.mp4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.6666666666666665,3.0,0.0,4.0,0.0,LL1,627.8766666666667,NaN,495.2566666666667,574.0366666666666,9.666666666666666,2016-06-07,large male swam into group of females and began courting (three distinct courting attempts),NA,NA,LL,2.0,0.6666666666666666,0.0,0.6666666666666666,TRUE
LL1_06-13-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_13_2016_LL1_11min.mp4,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,3.6666666666666665,0.0,4.0,0.0,LL1,311.2366666666667,NaN,288.6766666666667,461.09333333333336,25.666666666666668,2016-06-13,,0,Quin Hricik,LL,1.0,4.333333333333333,0.0,4.333333333333333,TRUE
LL1_06-24-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_24_2016_LL1_11min.mp4,1.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.666666666666666,3.0,0.0,3.3333333333333335,0.0,LL1,483.7833333333333,NaN,356.38666666666666,614.1166666666667,21.0,2016-06-24,"Large male courted a female then chased away another male and began courting his female. Chased male found another femle to court, later bit her. ",0,Rachel Koeter,LL,3.0,2.0,0.6666666666666666,1.3333333333333333,TRUE
LL1_07-01-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_01_2016_LL1_11min.mp4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,9.333333333333334,4.0,0.0,4.0,0.0,LL1,470.0733333333333,NaN,354.8466666666667,568.34,17.333333333333332,2016-07-01,Two males chased two different males. One of the chasers and one of the chasees each courted a different female,0,RE,LL,2.3333333333333335,1.0,0.0,1.0,TRUE
LL1_07-07-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_07_2016_LL1_11min.mp4,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,11.333333333333334,4.0,0.0,4.0,0.3333333333333333,LL1,756.9766666666667,NaN,564.37,529.8166666666667,19.333333333333332,2016-07-07,"One male wiggled at one female, another male courted a different female twice and then chased away a male",0,RE,LL,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.3333333333333333,TRUE
LL1_07-11-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_11_2016_LL1_11min.mp4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,14.333333333333334,3.6666666666666665,0.0,3.6666666666666665,0.0,LL1,773.6533333333333,NaN,680.9833333333333,556.9533333333333,21.666666666666668,2016-07-11,Same male courted same female,0,RE,LL,2.3333333333333335,0.6666666666666666,0.0,0.6666666666666666,TRUE
LL1_07-18-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copeied from the mollusk 8_30_16/short_videos/07_18_2016_LL1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,12.333333333333334,3.3333333333333335,0.0,4.0,0.0,LL1,549.79,NaN,443.79333333333335,674.3299999999999,19.666666666666668,2016-07-18,,0,SK,LL,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL1_07-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copeied from the mollusk 8_30_16/short_videos/07_29_2016_LL1_11min.mp4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3.0,0.0,3.6666666666666665,0.0,LL1,556.615,NaN,476.91333333333336,514.5266666666666,16.666666666666668,2016-07-29,0,0,RE,LL,1.0,0.6666666666666666,0.0,0.6666666666666666,TRUE
LL1_08-05-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_05_2016_LL1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,12.666666666666666,3.0,0.0,4.0,0.0,LL1,690.1433333333333,NaN,516.0266666666666,563.4366666666666,19.666666666666668,2016-08-05,0,0,RE,LL,2.6666666666666665,0.0,0.0,0.0,TRUE
LL1_08-08-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_08_2016_LL1_11min.mp4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,17.666666666666668,4.0,0.0,3.6666666666666665,0.0,LL1,655.52,NaN,432.69666666666666,579.1366666666667,25.333333333333332,2016-08-08,0,0,RE,LL,0.3333333333333333,1.0,0.0,1.0,TRUE
LL1_08-15-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_15_2016_LL1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,LL1,706.8333333333334,NaN,426.4433333333333,423.2133333333333,16.0,2016-08-15,0,0,SK,LL,1.0,0.6666666666666666,0.0,0.3333333333333333,TRUE
LL1_08-26-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_26_2016_LL1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,16.666666666666668,3.6666666666666665,0.0,4.0,0.0,LL1,631.0033333333333,NaN,378.5933333333333,456.5766666666667,24.333333333333332,2016-08-26,0,0,RE,LL,3.0,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL1_09-07-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_07_2016_LL1_11min.mp4,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334,3.3333333333333335,0.0,3.3333333333333335,0.0,LL1,383.6433333333333,NaN,396.31666666666666,498.9633333333333,22.0,2016-09-07,0,0,SK,LL,0.0,1.3333333333333333,0.0,1.3333333333333333,TRUE
LL1_09-15-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_15_2016_LL1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,24.333333333333332,3.3333333333333335,0.0,4.0,0.0,LL1,392.36,NaN,295.03,491.71666666666664,31.666666666666668,2016-09-15,0,0,RE,LL,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL1_09-22-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_22_2016_LL1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,21.666666666666668,3.3333333333333335,0.0,3.6666666666666665,0.0,LL1,557.1600000000001,NaN,444.5166666666667,462.42,28.666666666666668,2016-09-22,The aggression took place after one male courted a female,0,RE,LL,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL1_09-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_29_2016_LL1_11min.mp4,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.666666666666668,3.6666666666666665,0.0,3.6666666666666665,0.0,LL1,433.50666666666666,NaN,326.0733333333333,441.44666666666666,28.0,2016-09-29,0,0,RE,LL,1.0,1.3333333333333333,0.0,1.3333333333333333,TRUE
LL1_10-04-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_04_2016_LL1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.333333333333332,3.0,0.0,4.0,0.0,LL1,409.3933333333333,NaN,354.66333333333336,519.47,23.333333333333332,2016-10-04,0,0,RE,LL,1.0,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL1_10-13-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_13_2016_LL1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,6.333333333333333,2.6666666666666665,0.0,4.333333333333333,0.0,LL1,494.71,NaN,577.0966666666667,544.0,13.333333333333334,2016-10-13,0,0,SK,LL,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL1_10-20-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/10_20_2016_LL1_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,19.0,4.0,0.0,4.0,0.0,LL1,421.49333333333334,NaN,427.8666666666667,435.62,27.0,2016-10-20,Male courted a juvenile female,0,RE,LL,2.6666666666666665,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL1_11-03-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_03_2016_LL1_11min.mp4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,7.0,3.3333333333333335,0.0,4.0,0.0,LL1,556.0266666666666,NaN,284.29,500.2966666666667,14.333333333333334,2016-11-03,0,0,RE,LL,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,TRUE
LL1_11-07-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_07_2016_LL1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,6.0,3.0,0.0,4.0,0.0,LL1,588.2566666666667,NaN,473.6633333333333,526.5833333333334,13.0,2016-11-07,0,0,SK,LL,1.3333333333333333,0.0,0.0,0.0,TRUE
LL1_11-15-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_15_2016_LL1_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,7.0,2.6666666666666665,0.0,4.0,0.0,LL1,619.1766666666666,NaN,263.88,474.43,13.666666666666666,2016-11-15,0,0,SK,LL,1.3333333333333333,0.0,0.0,0.0,TRUE
LL1_11-17-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/11_17_2016_LL1_11min.mp4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,8.666666666666666,2.6666666666666665,0.0,4.0,0.0,LL1,466.7866666666667,NaN,263.28333333333336,528.2766666666666,15.333333333333334,2016-11-17,large male courted same female five times,0,RE,LL,1.6666666666666667,0.6666666666666666,0.0,0.6666666666666666,TRUE
LL2_06-07-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_07_2016_LL2_1min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,3.0,0.0,3.5,2.5,LL2,815.125,NaN,203.44,395.115,14.5,2016-06-07,,NA,NA,LL,3.0,0.0,0.0,0.0,FALSE
LL2_06-17-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_17_2016_LL2_11min.mp4,2.3333333333333335,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.3333333333333333,4.0,0.0,3.6666666666666665,0.0,LL2,359.99333333333334,NaN,227.56333333333333,723.05,9.0,2016-06-17,,0,Quin Hricik,LL,0.3333333333333333,2.6666666666666665,0.3333333333333333,2.3333333333333335,TRUE
LL2_06-27-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/06_27_2016_LL2_11min.mp4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,0.0,0.0,4.666666666666667,4.0,0.0,3.3333333333333335,0.0,LL2,434.15666666666664,NaN,368.9533333333333,503.0133333333333,12.0,2016-06-27,One male was agressive towards two other males,0,RE,LL,2.3333333333333335,1.0,0.0,1.0,TRUE
LL2_07-08-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_08_2016_LL2_11min.mp4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.6666666666666665,0.0,0.0,6.333333333333333,4.0,0.0,4.0,0.0,LL2,487.6166666666667,NaN,531.7,524.67,14.333333333333334,2016-07-08,"One male courted three different females, another male courted the fourth female",0,RE,LL,2.6666666666666665,1.3333333333333333,0.0,1.0,TRUE
LL2_07-22-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_22_2016_LL2_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,7.333333333333333,4.0,0.0,4.0,0.0,LL2,465.28999999999996,NaN,579.43,521.8633333333333,15.333333333333334,2016-07-22,0,0,RE,LL,3.6666666666666665,0.0,0.0,0.0,TRUE
LL2_07-25-2016,/Volumes/THE MOLLUSK/common_garden_weekly_videos/short_videos/07_25_2016_LL2_11min.mp4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.666666666666666,2.6666666666666665,0.0,4.0,0.0,LL2,535.6949999999999,NaN,322.39666666666665,367.46,15.333333333333334,2016-07-25,The large male that was attacked was just minding his own business in the corner,0,RE,LL,1.0,0.6666666666666666,0.0,0.6666666666666666,TRUE
LL2_08-05-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_05_2016_LL2_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.333333333333334,3.3333333333333335,0.0,3.0,0.0,LL2,551.08,NaN,361.71333333333337,545.5566666666666,17.666666666666668,2016-08-05,0,0,RE,LL,2.0,0.0,0.0,0.0,TRUE
LL2_08-08-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_08_2016_LL2_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,3.6666666666666665,0.0,1.3333333333333333,0.0,LL2,449.73,NaN,379.51,469.3733333333334,10.0,2016-08-08,0,0,RE,LL,2.0,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL2_08-19-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_19_2016_LL2_11min.mp4,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,11.0,3.6666666666666665,0.0,4.0,0.0,LL2,620.97,NaN,518.9266666666667,525.0,18.666666666666668,2016-08-19,Very obvious wiggle,0,RE,LL,3.3333333333333335,0.3333333333333333,0.0,0.3333333333333333,TRUE
LL2_08-29-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/08_29_2016_LL2_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,12.666666666666666,3.3333333333333335,0.0,3.3333333333333335,0.0,LL2,494.7033333333333,NaN,205.02666666666667,544.29,19.333333333333332,2016-08-29,0,0,RE,LL,1.6666666666666667,0.0,0.0,0.0,TRUE
LL2_09-15-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_15_2016_LL2_11min.mp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,12.666666666666666,3.3333333333333335,0.0,3.6666666666666665,0.0,LL2,772.48,NaN,305.73333333333335,614.7466666666667,19.666666666666668,2016-09-15,0,0,RE,LL,0.6666666666666666,0.0,0.0,0.0,TRUE
LL2_09-22-2016,/Volumes/LIQUIDSWORD/common_garden_weekly_videos_copied_from_the_mollusk_8_30_16/short_videos/09_22_2016_LL2_11min.mp4,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,9.666666666666666,3.6666666666666665,0.0,3.0,0.0,LL2,397.49333333333334,NaN,269.06666666666666,374.31333333333333,16.333333333333332,2016-09-22,0,0,RE,LL,0.6666666666666666,1.3333333333333333,0.0,1.3333333333333333,TRUE
